file,raw_mean,processed_mean,raw_laplacian_var,processed_laplacian_var,raw_ink_fraction,processed_ink_fraction
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_19.jpg,227.49439087328534,227.6878480239033,1243.3683812870374,8221.736960072069,0.11336411788673095,0.10710647833763412
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_2.jpg,218.4472722982539,217.2301557338367,2015.792648759454,12491.61219037079,0.15674846625766872,0.14811703633789525
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_20.jpg,230.99109525558296,230.4779392476785,1302.4081973023574,7875.82204161694,0.09773883846597765,0.09616494412675096
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_3.jpg,229.06010656010656,227.95542998667997,1505.9424756876376,9342.742413053766,0.10840201465201466,0.10605713730713731
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_4.jpg,224.93830175560578,222.78924039631497,1905.027725777577,11203.898738319525,0.12817660351121155,0.1263167043281766
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_5.jpg,224.65115574463786,223.42317548887178,1933.4804828299477,10931.491600653606,0.12642285146798296,0.12383068435736558
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_6.jpg,231.70925366405248,230.8895166832099,1736.9384193507901,8596.80335249855,0.09680879299876016,0.09455091496780434
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_7.jpg,226.934900990099,225.6565498857578,2010.0979385186013,10585.257772603509,0.11728484386900229,0.11507235338918508
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_8.jpg,230.8752500338124,229.55736007004506,1837.5248377312435,9535.204045651199,0.09921982332130323,0.0997750585488429
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_9.jpg,215.56210269753961,214.4079575771549,2840.5605292203977,14902.119695667754,0.1655413194558809,0.1591844800895886
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2.jpg,235.30828431542818,234.09220992508102,1163.490199711554,7449.368128947353,0.08014603880329374,0.08199133362713322
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_1.jpg,228.35226474211123,225.38038491108853,699.3465536507722,9584.44511247442,0.12357911096781661,0.11615535328984897
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_10.jpg,235.52127000129425,231.6457429344087,629.6239130595767,7877.254552018691,0.0900696852244164,0.09158532182584825
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_11.jpg,226.03671596124425,220.14919501711955,958.3507880686009,11878.537175650557,0.13324591437798985,0.1366698234622763
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_12.jpg,233.0842803030303,230.1740056818182,705.6041246510225,8276.633522727272,0.10184102049910873,0.0973568404634581
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_2.jpg,230.13129992324966,226.675411060982,706.9564613287314,9075.926965555826,0.1151620487872229,0.11107681936869805
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_3.jpg,230.08782125047946,226.27019562715765,760.3440082374046,9709.352415614023,0.11530111238971999,0.11266589950134254
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_4.jpg,228.130754508815,224.03575529687254,865.7370884700422,10827.885622308931,0.12579650102447482,0.12142841060049986
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_5.jpg,236.86244804668718,234.09614409263662,610.1473742101113,7328.102733036063,0.08387948807461516,0.08197590551907205
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_6.jpg,232.52784290195817,229.05204502272247,723.594356869462,8531.615521131136,0.1037715233872969,0.10175668618540205
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_7.jpg,228.80591859758744,224.45443894819059,964.4056192695186,10483.397867137994,0.12133992883797622,0.1197865139286644
